Piece,N,Label SD,Beat pos,SD pos,SD,Clave_?,Section,Virtual SD,Tactus,Tempo,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens
Song_2,7,51:12:00,3,4,12,N,Montuno,183.0485,0.902,66.51884701,,,183.047659,183.041941,,,,,4.5,3.5,,
Song_2,7,51:13:00,4,1,13,Y,Montuno,183.274,0.902,66.51884701,183.275707,183.233857,183.25967,183.282084,,183.256126,1.5,2,4.5,3.5,,3
Song_2,7,51:14:00,4,2,14,N,Montuno,183.4995,0.9001875,66.65278067,,,183.468311,,,,,,4.5,,,
Song_2,7,51:15:00,4,3,15,N,Montuno,183.725,0.898375,66.78725477,,183.658793,183.693806,183.703237,,183.704752,,2.5,4.5,3.5,,3
Song_2,7,51:16:00,4,4,16,N,Montuno,183.9505,0.8965625,66.92227257,,,183.95399,,,183.939437,,,4.5,,,3
Song_2,7,52:01:00,1,1,1,Y,Montuno,184.176,0.89475,67.05783738,184.174281,,184.153277,184.161927,,184.157431,1.5,,4.5,3,,3
Song_2,7,52:02:00,1,2,2,N,Montuno,184.3996875,0.89475,67.05783738,,,184.377557,,,184.385515,,,4.5,,,3
Song_2,7,52:03:00,1,3,3,N,Montuno,184.623375,0.89475,67.05783738,,,184.577072,184.609746,,184.608514,,,4.5,3,,3.5
Song_2,7,52:04:00,1,4,4,Y,Montuno,184.8470625,0.89475,67.05783738,184.82896,,184.825434,184.819683,,184.845584,1.5,,4.5,3,,3.5
Song_2,7,52:05:00,2,1,5,N,Montuno,185.07075,0.89475,67.05783738,,185.034556,185.047638,185.053681,,185.068401,,1.5,5,3,,4
Song_2,7,52:06:00,2,2,6,N,Montuno,185.2944375,0.89475,67.05783738,,,185.267599,,,,,,4.5,,,
Song_2,7,52:07:00,2,3,7,Y,Montuno,185.518125,0.89475,67.05783738,185.515623,185.487502,185.484604,185.472887,,185.518754,1.5,1.5,4.5,3,,4
Song_2,7,52:08:00,2,4,8,N,Montuno,185.7418125,0.89475,67.05783738,,,185.715296,185.70955,,185.765881,,,4.5,3,,4
Song_2,7,52:09:00,3,1,9,N,Montuno,185.9655,0.89475,67.05783738,,,185.947527,185.937833,,185.973981,,,5,3.5,,4
Song_2,7,52:10:00,3,2,10,N,Montuno,186.1891875,0.89475,67.05783738,,,186.148189,,,,,,5,,,
Song_2,7,52:11:00,3,3,11,Y,Montuno,186.412875,0.89475,67.05783738,186.412444,,186.387056,,,186.403088,1.5,,4.5,,,3.5
Song_2,7,52:12:00,3,4,12,N,Montuno,186.6365625,0.89475,67.05783738,,,186.585736,186.604193,,,,,4.5,3.5,,
Song_2,7,52:13:00,4,1,13,Y,Montuno,186.86025,0.89475,67.05783738,186.862797,186.834124,186.835719,186.84605,,186.842658,1.5,2.5,4.5,3,,3.5
Song_2,7,52:14:00,4,2,14,N,Montuno,187.0839375,0.89203125,67.26221755,,,,,,,,,,,,
Song_2,7,52:15:00,4,3,15,N,Montuno,187.307625,0.8893125,67.46784735,,187.25109,187.273747,187.266817,,187.27384,,2.5,4,3,,3
Song_2,7,52:16:00,4,4,16,N,Montuno,187.5313125,0.88659375,67.67473829,,,187.506409,187.514582,,187.50126,,,4,3,,3.5
Song_2,7,53:01:00,1,1,1,Y,Montuno,187.755,0.883875,67.88290199,187.755861,,187.731855,187.746055,,187.728105,1.5,,4,3,,3.5
Song_2,7,53:02:00,1,2,2,N,Montuno,187.9759688,0.883875,67.88290199,,,187.933745,,,,,,4.5,,,
Song_2,7,53:03:00,1,3,3,N,Montuno,188.1969375,0.883875,67.88290199,,,188.13604,188.174776,,188.185258,,,4.5,3,,3
Song_2,7,53:04:00,1,4,4,Y,Montuno,188.4179063,0.883875,67.88290199,188.422804,188.406943,188.365407,188.393848,,188.407855,1.5,1.5,4.5,3.5,,3.5
Song_2,7,53:05:00,2,1,5,N,Montuno,188.638875,0.883875,67.88290199,,188.612741,188.600711,188.625458,,188.62646,,2,4,4,,3.5
Song_2,7,53:06:00,2,2,6,N,Montuno,188.8598438,0.883875,67.88290199,,,188.809288,,,,,,4.5,,,
Song_2,7,53:07:00,2,3,7,Y,Montuno,189.0808125,0.883875,67.88290199,189.069236,189.03156,189.028234,189.063167,,189.058537,1.5,2,4.5,3.5,,3.5
Song_2,7,53:08:00,2,4,8,N,Montuno,189.3017813,0.883875,67.88290199,,,189.27599,189.275913,,189.295178,,,4.5,3.5,,3.5
Song_2,7,53:09:00,3,1,9,N,Montuno,189.52275,0.883875,67.88290199,,,189.499935,189.499113,,189.513537,,,5,4,,4
Song_2,7,53:10:00,3,2,10,N,Montuno,189.7437188,0.883875,67.88290199,,,189.712668,,,,,,5,,,
Song_2,7,53:11:00,3,3,11,Y,Montuno,189.9646875,0.883875,67.88290199,189.963575,,189.942831,189.952912,,189.939517,1.5,,4.5,3.5,,3.5
Song_2,7,53:12:00,3,4,12,N,Montuno,190.1856563,0.883875,67.88290199,,,190.14196,190.17515,,,,,4.5,4,,
Song_2,7,53:13:00,4,1,13,Y,Montuno,190.406625,0.883875,67.88290199,190.416942,190.414227,190.401461,190.396129,,190.398008,2,1.5,4.5,3.5,,3.5
Song_2,7,53:14:00,4,2,14,N,Montuno,190.6275938,0.8840625,67.86850477,,,,,,,,,,,,
Song_2,7,53:15:00,4,3,15,N,Montuno,190.8485625,0.88425,67.85411366,,190.82319,190.8217,190.838323,,190.819502,,1.5,4,3.5,,3
Song_2,7,53:16:00,4,4,16,N,Montuno,191.0695313,0.8844375,67.83972864,,,191.06792,191.076574,,191.060782,,,4,3.5,,3
Song_2,7,54:01:00,1,1,1,Y,Montuno,191.2905,0.884625,67.82534972,191.292082,,191.290494,191.274998,,191.272555,1.5,,4,3.5,,3.5
Song_2,7,54:02:00,1,2,2,N,Montuno,191.5116563,0.884625,67.82534972,,,191.48979,,,191.50719,,,4.5,,,3.5
Song_2,7,54:03:00,1,3,3,N,Montuno,191.7328125,0.884625,67.82534972,,,191.703342,191.72956,,191.722164,,,4.5,3.5,,3.5
Song_2,7,54:04:00,1,4,4,Y,Montuno,191.9539688,0.884625,67.82534972,191.957133,,191.947675,191.946725,,191.951592,2,,4,4,,3.5
Song_2,7,54:05:00,2,1,5,N,Montuno,192.175125,0.884625,67.82534972,,192.157532,192.156644,192.177769,,192.165525,,1.5,4,4,,4
Song_2,7,54:06:00,2,2,6,N,Montuno,192.3962813,0.884625,67.82534972,,,192.398441,,,,,,4.5,,,
Song_2,7,54:07:00,2,3,7,Y,Montuno,192.6174375,0.884625,67.82534972,192.598284,192.595837,192.601537,192.606154,,192.600299,1.5,2,4.5,3.5,,4
Song_2,7,54:08:00,2,4,8,N,Montuno,192.8385938,0.884625,67.82534972,,,192.845438,,,192.842534,,,4.5,,,4
Song_2,7,54:09:00,3,1,9,N,Montuno,193.05975,0.884625,67.82534972,,,193.05769,193.054543,,193.052285,,,5,3.5,,4.5
Song_2,7,54:10:00,3,2,10,N,Montuno,193.2809063,0.884625,67.82534972,,,193.25309,,,,,,5,,,
Song_2,7,54:11:00,3,3,11,Y,Montuno,193.5020625,0.884625,67.82534972,193.507783,,193.488001,,,193.487272,1.5,,5,,,4
Song_2,7,54:12:00,3,4,12,N,Montuno,193.7232188,0.884625,67.82534972,,,193.738024,193.714916,,,,,4.5,2.5,,
Song_2,7,54:13:00,4,1,13,Y,Montuno,193.944375,0.884625,67.82534972,193.953307,193.97504,193.9558,193.954287,,193.934555,2,3,4.5,2.5,,3
Song_2,7,54:14:00,4,2,14,N,Montuno,194.1655313,0.88396875,67.87570262,,,194.153236,,,,,,5,,,
Song_2,7,54:15:00,4,3,15,N,Montuno,194.3866875,0.8833125,67.92613033,,194.348414,194.364061,194.378266,,194.372159,,3,5,2.5,,3
Song_2,7,54:16:00,4,4,16,N,Montuno,194.6078438,0.88265625,67.97663303,,,194.59436,194.608231,,194.599742,,,5,3,,3.5
Song_2,7,55:01:00,1,1,1,Y,Montuno,194.829,0.882,68.02721088,194.83064,,194.826886,194.834458,,194.81773,1.5,,5,3,,3.5
Song_2,7,55:02:00,1,2,2,N,Montuno,195.0495,0.882,68.02721088,,,195.031943,,,,,,5,,,
Song_2,7,55:03:00,1,3,3,N,Montuno,195.27,0.882,68.02721088,,,195.234339,195.249083,,195.252368,,,5,3,,3
Song_2,7,55:04:00,1,4,4,Y,Montuno,195.4905,0.882,68.02721088,195.48652,,195.472696,195.474732,,195.47758,2,,5,3.5,,3.5
Song_2,7,55:05:00,2,1,5,N,Montuno,195.711,0.882,68.02721088,,195.718207,195.697496,195.702353,,195.707922,,1.5,5,4,,3.5
Song_2,7,55:06:00,2,2,6,N,Montuno,195.9315,0.882,68.02721088,,,195.892815,,,,,,5,,,
Song_2,7,55:07:00,2,3,7,Y,Montuno,196.152,0.882,68.02721088,196.134912,196.131458,196.110343,196.142102,,196.122066,1.5,1.5,5,3.5,,3.5
Song_2,7,55:08:00,2,4,8,N,Montuno,196.3725,0.882,68.02721088,,,196.355108,196.381043,,196.359661,,,5,4,,4
Song_2,7,55:09:00,3,1,9,N,Montuno,196.593,0.882,68.02721088,,,196.583421,196.588269,,196.571998,,,5,4,,4
Song_2,7,55:10:00,3,2,10,N,Montuno,196.8135,0.882,68.02721088,,,196.766852,,,,,,5,,,
Song_2,7,55:11:00,3,3,11,Y,Montuno,197.034,0.882,68.02721088,197.025028,,197.003625,197.018235,,197.007127,1.5,,5,3.5,,3.5
Song_2,7,55:12:00,3,4,12,N,Montuno,197.2545,0.882,68.02721088,,,197.212388,197.243103,,,,,5,4,,
Song_2,7,55:13:00,4,1,13,Y,Montuno,197.475,0.882,68.02721088,197.476728,197.467461,197.463374,197.46761,,197.458041,2,2,5,4,,3.5
Song_2,7,55:14:00,4,2,14,N,Montuno,197.6955,0.8843125,67.84931797,,,197.685392,,,,,,5,,,
Song_2,7,55:15:00,4,3,15,N,Montuno,197.916,0.886625,67.67235302,,197.90253,197.897965,197.881376,,197.878433,,2,4.5,3.5,,3
Song_2,7,55:16:00,4,4,16,N,Montuno,198.1365,0.8889375,67.4963088,,,198.144532,198.119227,,198.123537,,,4.5,3.5,,3
Song_2,7,56:01:00,1,1,1,Y,Montuno,198.357,0.89125,67.32117812,198.356866,,198.343874,198.357116,,198.351078,1.5,,5,4,,3.5
Song_2,7,56:02:00,1,2,2,N,Montuno,198.5798125,0.89125,67.32117812,,,198.550919,,,198.576851,,,5,,,3.5
Song_2,7,56:03:00,1,3,3,N,Montuno,198.802625,0.89125,67.32117812,,,198.759391,198.802336,,198.797602,,,5,3.5,,3.5
Song_2,7,56:04:00,1,4,4,Y,Montuno,199.0254375,0.89125,67.32117812,199.026012,,199.003345,198.995892,,199.027996,1.5,,5,4,,4
Song_2,7,56:05:00,2,1,5,N,Montuno,199.24825,0.89125,67.32117812,,199.249269,199.243199,199.258616,,199.247715,,1.5,4.5,3.5,,4
Song_2,7,56:06:00,2,2,6,N,Montuno,199.4710625,0.89125,67.32117812,,,199.45792,,,,,,5,,,
Song_2,7,56:07:00,2,3,7,Y,Montuno,199.693875,0.89125,67.32117812,199.672522,199.676848,199.673863,199.667909,,199.70397,1.5,1.5,5,3.5,,4
Song_2,7,56:08:00,2,4,8,N,Montuno,199.9166875,0.89125,67.32117812,,,199.920385,199.891447,,199.926425,,,4.5,3.5,,4
Song_2,7,56:09:00,3,1,9,N,Montuno,200.1395,0.89125,67.32117812,,,200.114604,200.108656,,200.126037,,,5,4,,4.5
Song_2,7,56:10:00,3,2,10,N,Montuno,200.3623125,0.89125,67.32117812,,,200.325379,,,,,,5,,,
Song_2,7,56:11:00,3,3,11,Y,Montuno,200.585125,0.89125,67.32117812,200.588126,,200.565711,,,200.575594,1.5,,4.5,,,4
Song_2,7,56:12:00,3,4,12,N,Montuno,200.8079375,0.89125,67.32117812,,,200.807134,200.780587,,,,,4.5,3,,
Song_2,7,56:13:00,4,1,13,Y,Montuno,201.03075,0.89125,67.32117812,201.017394,201.033121,201.013405,201.041561,,201.013298,2,2.5,4.5,3,,3.5
Song_2,7,56:14:00,4,2,14,N,Montuno,201.2535625,0.8890625,67.48681898,,,201.230835,,,,,,5,,,
Song_2,7,56:15:00,4,3,15,N,Montuno,201.476375,0.886875,67.65327696,,201.431324,201.441471,201.457211,,201.446042,,2.5,5,3,,3
Song_2,7,56:16:00,4,4,16,N,Montuno,201.6991875,0.8846875,67.82055811,,,201.657204,201.687377,,201.673012,,,5,3.5,,3.5
Song_2,7,57:01:00,1,1,1,Y,Montuno,201.922,0.8825,67.98866856,201.922574,,201.87748,201.909466,,201.884147,1.5,,5,3.5,,3.5
Song_2,7,57:02:00,1,2,2,N,Montuno,202.142625,0.8825,67.98866856,,202.093917,202.075241,,,,,1.5,5,,,
Song_2,7,57:03:00,1,3,3,N,Montuno,202.36325,0.8825,67.98866856,,202.290477,202.305161,202.334832,,,,2,5,3,,
Song_2,7,57:04:00,1,4,4,Y,Montuno,202.583875,0.8825,67.98866856,202.568454,202.540104,202.515613,202.562277,,202.544167,2,2.5,5,3.5,,3
Song_2,7,57:05:00,2,1,5,N,Montuno,202.8045,0.8825,67.98866856,,,202.755305,202.799214,,202.775968,,,5,4,,3
Song_2,7,57:06:00,2,2,6,N,Montuno,203.025125,0.8825,67.98866856,,,202.955365,,,,,,5,,,
Song_2,7,57:07:00,2,3,7,Y,Montuno,203.24575,0.8825,67.98866856,203.215677,203.19791,203.186468,203.213146,,203.210482,1.5,2.5,5,3.5,,3
Song_2,7,57:08:00,2,4,8,N,Montuno,203.466375,0.8825,67.98866856,,,203.426092,203.431328,,203.44052,,,5,4,,3.5
Song_2,7,57:09:00,3,1,9,N,Montuno,203.687,0.8825,67.98866856,,,203.648519,203.67027,,203.666074,,,5,4,,3.5
Song_2,7,57:10:00,3,2,10,N,Montuno,203.907625,0.8825,67.98866856,,,203.86144,,,,,,5,,,
Song_2,7,57:11:00,3,3,11,Y,Montuno,204.12825,0.8825,67.98866856,204.122546,,204.081919,,,204.091361,1.5,,4.5,,,3
Song_2,7,57:12:00,3,4,12,N,Montuno,204.348875,0.8825,67.98866856,,,204.321921,204.291101,,,,,4.5,3.5,,
Song_2,7,57:13:00,4,1,13,Y,Montuno,204.5695,0.8825,67.98866856,204.5794,204.576542,204.548903,204.561957,,204.555991,1.5,2,4.5,3.5,,3
Song_2,7,57:14:00,4,2,14,N,Montuno,204.790125,0.8829375,67.95497983,,,204.741075,,,,,,5,,,
Song_2,7,57:15:00,4,3,15,N,Montuno,205.01075,0.883375,67.92132447,,205.003052,204.971125,204.984032,,204.977903,,2.5,4.5,3,,3
Song_2,7,57:16:00,4,4,16,N,Montuno,205.231375,0.8838125,67.88770243,,,205.224298,205.212828,,205.209866,,,4.5,3,,3
Song_2,7,58:01:00,1,1,1,Y,Montuno,205.452,0.88425,67.85411366,205.452536,,205.440064,205.442317,,205.435843,1.5,,4.5,3,,3.5
Song_2,7,58:02:00,1,2,2,N,Montuno,205.6730625,0.88425,67.85411366,,,205.653916,,,205.647782,,,4.5,,,3.5
Song_2,7,58:03:00,1,3,3,N,Montuno,205.894125,0.88425,67.85411366,,,205.858393,205.882841,,205.860185,,,5,3,,3.5
Song_2,7,58:04:00,1,4,4,Y,Montuno,206.1151875,0.88425,67.85411366,206.112398,,206.111391,206.118741,,206.093637,2,,4.5,3.5,,3.5
Song_2,7,58:05:00,2,1,5,N,Montuno,206.33625,0.88425,67.85411366,,206.327143,206.333907,206.348739,,206.31831,,1.5,4.5,3.5,,4
Song_2,7,58:06:00,2,2,6,N,Montuno,206.5573125,0.88425,67.85411366,,,206.535022,,,,,,5,,,
Song_2,7,58:07:00,2,3,7,Y,Montuno,206.778375,0.88425,67.85411366,206.769915,206.756565,206.740844,206.739928,,206.768241,1.5,2,5,3.5,,4
Song_2,7,58:08:00,2,4,8,N,Montuno,206.9994375,0.88425,67.85411366,,,206.974656,206.970567,,207.003254,,,4.5,4,,4.5
Song_2,7,58:09:00,3,1,9,N,Montuno,207.2205,0.88425,67.85411366,,,207.20071,207.198543,,207.218124,,,5,4,,4.5
Song_2,7,58:10:00,3,2,10,N,Montuno,207.4415625,0.88425,67.85411366,,,207.410611,,,,,,5,,,
Song_2,7,58:11:00,3,3,11,Y,Montuno,207.662625,0.88425,67.85411366,207.666972,,207.631586,,,207.655663,2,,5,,,4
Song_2,7,58:12:00,3,4,12,N,Montuno,207.8836875,0.88425,67.85411366,,,207.843597,207.825264,,,,,5,3.5,,
Song_2,7,58:13:00,4,1,13,Y,Montuno,208.10475,0.88425,67.85411366,208.123158,208.114518,208.079659,208.105591,,208.094725,2,3,5,3.5,,3.5
Song_2,7,58:14:00,4,2,14,N,Montuno,208.3258125,0.88134375,68.07786406,,,208.318321,,,208.327294,,,5,,,3
Song_2,7,58:15:00,4,3,15,N,Montuno,208.546875,0.8784375,68.30309498,,208.5111,208.501273,,,,,3,5,,,
Song_2,7,58:16:00,4,4,16,N,Montuno,208.7679375,0.87553125,68.52982118,,208.746979,208.72371,,,,,3,5,,,
Song_2,7,59:01:00,1,1,1,Y,Montuno,208.989,0.872625,68.75805758,208.984119,,208.953316,208.982264,,208.981511,2,,5,3.5,,3
Song_2,7,59:02:00,1,2,2,N,Montuno,209.2071563,0.872625,68.75805758,,,209.172062,,,,,,5,,,
Song_2,7,59:03:00,1,3,3,N,Montuno,209.4253125,0.872625,68.75805758,,,209.393345,,,,,,5,,,
Song_2,7,59:04:00,1,4,4,Y,Montuno,209.6434688,0.872625,68.75805758,209.642948,209.631472,209.614605,209.632443,,209.631275,2,2,5,3.5,,2.5
Song_2,7,59:05:00,2,1,5,N,Montuno,209.861625,0.872625,68.75805758,,,209.839184,,,,,,5,,,
Song_2,7,59:06:00,2,2,6,N,Montuno,210.0797813,0.872625,68.75805758,,,210.044275,210.042582,,,,,5,3.5,,
Song_2,7,59:07:00,2,3,7,Y,Montuno,210.2979375,0.872625,68.75805758,210.288913,210.268609,210.26253,210.269802,,210.249072,1.5,2,5,3.5,,2
Song_2,7,59:08:00,2,4,8,N,Montuno,210.5160938,0.872625,68.75805758,,,,210.524112,,,,,,,,
Song_2,7,59:09:00,3,1,9,N,Montuno,210.73425,0.872625,68.75805758,,,,210.775763,,,,,,,,
Song_2,7,59:10:00,3,2,10,N,Montuno,210.9524063,0.872625,68.75805758,,,,211.031727,,,,,,,,
Song_2,7,59:11:00,3,3,11,Y,Montuno,211.1705625,0.872625,68.75805758,211.167853,,211.186518,,,,1.5,,3.5,,,
Song_2,7,59:12:00,3,4,12,N,Montuno,211.3887188,0.872625,68.75805758,,,211.421562,,,,,,3.5,3.5,,
Song_2,7,59:13:00,4,1,13,Y,Montuno,211.606875,0.872625,68.75805758,211.610608,211.599097,211.601957,211.574736,,,2,1.5,4,,,
Song_2,7,59:14:00,4,2,14,N,Montuno,211.8250313,0.87375,68.6695279,,,,,,,,,,,,
Song_2,7,59:15:00,4,3,15,N,Montuno,212.0431875,0.874875,68.58122589,,211.999803,212.031668,,,,,1.5,3.5,,,
Song_2,7,59:16:00,4,4,16,N,Montuno,212.2613438,0.876,68.49315068,,,212.206773,212.216733,,,,,3.5,,,
Song_2,7,60:01:00,1,1,1,Y,Montuno,212.4795,0.877125,68.40530141,212.480523,,,,,,1.5,,,,,
Song_2,7,60:02:00,1,2,2,N,Montuno,212.6987813,0.877125,68.40530141,,,212.708479,212.670241,,,,,3,3.5,,
Song_2,7,60:03:00,1,3,3,N,Montuno,212.9180625,0.877125,68.40530141,,,212.917449,,,,,,3.5,,,
Song_2,7,60:04:00,1,4,4,Y,Montuno,213.1373438,0.877125,68.40530141,213.136964,213.132088,213.148081,,,,2,1.5,4,,,
Song_2,7,60:05:00,2,1,5,N,Montuno,213.356625,0.877125,68.40530141,,213.332213,213.373362,,,,,2,4,,,
Song_2,7,60:06:00,2,2,6,N,Montuno,213.5759063,0.877125,68.40530141,,,213.592453,213.566317,,,,,4,2.5,,
Song_2,7,60:07:00,2,3,7,Y,Montuno,213.7951875,0.877125,68.40530141,213.789822,213.785363,213.778695,,,,1.5,2,4,,,
Song_2,7,60:08:00,2,4,8,N,Montuno,214.0144688,0.877125,68.40530141,,,214.038496,,,,,,4,,,
Song_2,7,60:09:00,3,1,9,N,Montuno,214.23375,0.877125,68.40530141,,,214.229604,,,,,,4,,,
Song_2,7,60:10:00,3,2,10,N,Montuno,214.4530313,0.877125,68.40530141,,,214.437562,,,,,,4.5,,,
Song_2,7,60:11:00,3,3,11,Y,Montuno,214.6723125,0.877125,68.40530141,214.674469,,214.676729,,,,1.5,,5,,,
Song_2,7,60:12:00,3,4,12,N,Montuno,214.8915938,0.877125,68.40530141,,,214.924426,,,,,,4.5,,,
Song_2,7,60:13:00,4,1,13,Y,Montuno,215.110875,0.877125,68.40530141,215.125934,215.097412,215.119476,,,,2,2,5,,,
Song_2,7,60:14:00,4,2,14,N,Montuno,215.3301563,0.87459375,68.60328009,,,,,,,,,,,,
Song_2,7,60:15:00,4,3,15,N,Montuno,215.5494375,0.8720625,68.80240808,,215.510628,215.543779,,,,,1.5,4.5,,,
Song_2,7,60:16:00,4,4,16,N,Montuno,215.7687188,0.86953125,69.00269542,,,215.787527,215.754137,,,,,4,1.5,,
Song_2,7,61:01:00,1,1,1,Y,Montuno,215.988,0.867,69.20415225,215.990939,,,,,,1.5,,,,,
Song_2,7,61:02:00,1,2,2,N,Montuno,216.20475,0.867,69.20415225,,,216.207678,216.176956,,,,,4,1.5,,
Song_2,7,61:03:00,1,3,3,N,Montuno,216.4215,0.867,69.20415225,,,216.454051,,216.400201,,,,3.5,,2.5,
Song_2,7,61:04:00,1,4,4,Y,Montuno,216.63825,0.867,69.20415225,216.639554,216.642688,216.661602,,216.621583,,2,1.5,4,,3,
Song_2,7,61:05:00,2,1,5,N,Montuno,216.855,0.867,69.20415225,,216.853023,216.900792,,,,,2,4,,,
Song_2,7,61:06:00,2,2,6,N,Montuno,217.07175,0.867,69.20415225,,,217.076731,,217.040388,,,,4,,3,
Song_2,7,61:07:00,2,3,7,Y,Montuno,217.2885,0.867,69.20415225,217.275628,217.294184,217.2924,,217.26994,,1.5,2,4,,3,
Song_2,7,61:08:00,2,4,8,N,Montuno,217.50525,0.867,69.20415225,,,217.484543,217.475489,217.502225,,,,4.5,2.5,3,
Song_2,7,61:09:00,3,1,9,N,Montuno,217.722,0.867,69.20415225,,,217.728506,,217.717765,,,,4.5,,3.5,
Song_2,7,61:10:00,3,2,10,N,Montuno,217.93875,0.867,69.20415225,,,217.927196,217.918404,217.92618,,,,4.5,2.5,3.5,
Song_2,7,61:11:00,3,3,11,Y,Montuno,218.1555,0.867,69.20415225,218.153494,,218.156105,,218.140733,,1.5,,5,,4,
Song_2,7,61:12:00,3,4,12,N,Montuno,218.37225,0.867,69.20415225,,,218.40609,,218.366998,,,,5,,4,
Song_2,7,61:13:00,4,1,13,Y,Montuno,218.589,0.867,69.20415225,218.605254,218.566275,218.587276,218.561652,218.579979,,2,2.5,5,2.5,4.5,
Song_2,7,61:14:00,4,2,14,N,Montuno,218.80575,0.86875,69.0647482,,,,,218.809201,,,,,,,
Song_2,7,61:15:00,4,3,15,N,Montuno,219.0225,0.8705,68.92590465,,219.008808,219.029266,219.021894,219.001657,,,2,4.5,3,5,
Song_2,7,61:16:00,4,4,16,N,Montuno,219.23925,0.87225,68.78761823,,,219.254429,219.214946,219.242381,,,,4.5,3,5,
Song_2,7,62:01:00,1,1,1,Y,Montuno,219.456,0.874,68.64988558,219.459853,,,219.445541,,,1.5,,,,,
Song_2,7,62:02:00,1,2,2,N,Montuno,219.6745,0.874,68.64988558,,,219.702294,219.654531,219.678521,,,,4,3.5,4.5,
Song_2,7,62:03:00,1,3,3,N,Montuno,219.893,0.874,68.64988558,,,219.921529,,219.89251,,,,4,,4.5,
Song_2,7,62:04:00,1,4,4,Y,Montuno,220.1115,0.874,68.64988558,220.114026,,220.172902,,220.114774,,2,,3.5,,4,
Song_2,7,62:05:00,2,1,5,N,Montuno,220.33,0.874,68.64988558,,220.304314,,220.328409,220.321772,,,1.5,,,,
Song_2,7,62:06:00,2,2,6,N,Montuno,220.5485,0.874,68.64988558,,,220.546097,,220.544201,,,,3.5,,4.5,
Song_2,7,62:07:00,2,3,7,Y,Montuno,220.767,0.874,68.64988558,220.767126,220.741291,220.762784,,220.760091,,1.5,1.5,3.5,,4.5,
Song_2,7,62:08:00,2,4,8,N,Montuno,220.9855,0.874,68.64988558,,,220.982311,220.976293,220.983568,,,,4,4,4.5,
Song_2,7,62:09:00,3,1,9,N,Montuno,221.204,0.874,68.64988558,,,,221.224409,221.206503,,,,,,,
Song_2,7,62:10:00,3,2,10,N,Montuno,221.4225,0.874,68.64988558,,,,221.40545,221.415594,,,,,,,
Song_2,7,62:11:00,3,3,11,Y,Montuno,221.641,0.874,68.64988558,221.651056,,221.681374,,221.628044,,1.5,,3.5,,4.5,
Song_2,7,62:12:00,3,4,12,N,Montuno,221.8595,0.874,68.64988558,,,,221.836216,221.855394,,,,,,,
Song_2,7,62:13:00,4,1,13,Y,Montuno,222.078,0.874,68.64988558,222.084444,222.06132,222.077945,,222.069868,,2,1.5,3,,5,
Song_2,7,62:14:00,4,2,14,N,Montuno,222.2965,0.87340625,68.69655444,,,222.315718,222.29306,222.289592,,,,3,4.5,5,
Song_2,7,62:15:00,4,3,15,N,Montuno,222.515,0.8728125,68.74328679,,222.485409,222.495422,222.499766,222.491319,,,1.5,3.5,4.5,5,
Song_2,7,62:16:00,4,4,16,N,Montuno,222.7335,0.87221875,68.79008276,,,222.73195,222.715363,222.733227,,,,3.5,4.5,5,
Song_2,7,63:01:00,1,1,1,Y,Montuno,222.952,0.871625,68.83694249,222.954539,,,222.950477,222.957199,,1.5,,,,,
Song_2,7,63:02:00,1,2,2,N,Montuno,223.1699063,0.871625,68.83694249,,,223.149938,,223.150952,,,,3,,5,
Song_2,7,63:03:00,1,3,3,N,Montuno,223.3878125,0.871625,68.83694249,,,223.403962,,223.380093,,,,3.5,,5,
Song_2,7,63:04:00,1,4,4,Y,Montuno,223.6057188,0.871625,68.83694249,223.607994,,223.665002,,223.617648,,2,,4,,4.5,
Song_2,7,63:05:00,2,1,5,N,Montuno,223.823625,0.871625,68.83694249,,223.818602,,223.804662,,,,1.5,,,,
Song_2,7,63:06:00,2,2,6,N,Montuno,224.0415313,0.871625,68.83694249,,,,,224.05384,,,,,,,
Song_2,7,63:07:00,2,3,7,Y,Montuno,224.2594375,0.871625,68.83694249,224.268341,224.255322,224.264545,,,,1.5,1.5,3.5,,,
Song_2,7,63:08:00,2,4,8,N,Montuno,224.4773438,0.871625,68.83694249,,,224.461848,,224.491535,,,,3.5,,4,
Song_2,7,63:09:00,3,1,9,N,Montuno,224.69525,0.871625,68.83694249,,,224.719979,,,,,,3.5,,,
Song_2,7,63:10:00,3,2,10,N,Montuno,224.9131563,0.871625,68.83694249,,,224.982032,,224.903893,,,,3.5,,3,
Song_2,7,63:11:00,3,3,11,Y,Montuno,225.1310625,0.871625,68.83694249,225.124341,,,,225.134617,,1.5,,,,,
Song_2,7,63:12:00,3,4,12,N,Montuno,225.3489688,0.871625,68.83694249,,,,,225.346725,,,,,,,
Song_2,7,63:13:00,4,1,13,Y,Montuno,225.566875,0.871625,68.83694249,225.568709,225.54354,225.592725,,225.561104,,2,1.5,3,,3.5,
Song_2,7,63:14:00,4,2,14,N,Montuno,225.7847813,0.8728125,68.74328679,,,,225.77899,225.778241,,,,,,,
Song_2,7,63:15:00,4,3,15,N,Montuno,226.0026875,0.874,68.64988558,,225.975156,226.024276,225.989252,225.986278,,,1.5,3,3,4,
